human_time,computer_time,x_acc_1,y_acc_1,z_acc_1,x_gyro_1,y_gyro_1,z_gyro_1,x_acc_2,y_acc_2,z_acc_2,x_gyro_2,y_gyro_2,z_gyro_2
2021-05-16 16:09:07.608447,1621170547.6084473,1.47,0.08,9.54,-0.04,-0.07,-0.01,-1.9,1.73,8.17,-0.07,-0.07,0.0
2021-05-16 16:09:07.718241,1621170547.7182415,1.51,0.12,9.51,-0.04,-0.07,-0.01,-1.88,1.75,8.17,-0.07,-0.07,-0.0
2021-05-16 16:09:07.827770,1621170547.8277707,1.48,0.13,9.53,-0.03,-0.06,-0.01,-1.9,1.74,8.19,-0.07,-0.07,0.0
2021-05-16 16:09:07.937521,1621170547.9375212,1.49,0.11,9.56,-0.04,-0.07,-0.01,-1.89,1.73,8.19,-0.07,-0.08,-0.0
2021-05-16 16:09:08.045616,1621170548.0456164,1.46,0.13,9.55,-0.03,-0.07,-0.01,-1.88,1.75,8.18,-0.08,-0.06,0.0
2021-05-16 16:09:08.156478,1621170548.1564784,1.47,0.11,9.52,-0.04,-0.06,-0.01,-1.91,1.72,8.19,-0.08,-0.05,0.0
2021-05-16 16:09:08.265526,1621170548.2655265,1.49,0.07,9.53,-0.04,-0.06,-0.02,-1.9,1.7,8.19,-0.07,-0.06,-0.0
2021-05-16 16:09:08.376019,1621170548.3760192,1.47,0.1,9.54,-0.03,-0.06,-0.01,-1.91,1.71,8.18,-0.07,-0.06,-0.0
2021-05-16 16:09:08.485457,1621170548.4854574,1.53,0.08,9.53,-0.03,-0.06,-0.01,-1.88,1.7,8.16,-0.07,-0.06,0.0
2021-05-16 16:09:08.594918,1621170548.5949187,1.46,0.11,9.58,-0.05,-0.08,-0.01,-1.87,1.73,8.2,-0.07,-0.07,0.01
2021-05-16 16:09:08.704808,1621170548.7048087,1.51,0.09,9.54,-0.05,-0.07,-0.01,-1.87,1.75,8.18,-0.07,-0.07,-0.0
2021-05-16 16:09:08.814429,1621170548.8144293,1.49,0.08,9.56,-0.05,-0.07,-0.02,-1.86,1.73,8.18,-0.08,-0.07,-0.01
2021-05-16 16:09:08.923934,1621170548.9239342,1.53,0.02,9.52,-0.05,-0.06,-0.02,-1.85,1.72,8.18,-0.08,-0.07,-0.01
2021-05-16 16:09:09.033361,1621170549.033362,1.49,0.01,9.54,-0.04,-0.06,-0.01,-1.88,1.69,8.2,-0.07,-0.07,-0.01
2021-05-16 16:09:09.142900,1621170549.1429002,1.52,0.02,9.54,-0.04,-0.06,-0.02,-1.86,1.69,8.2,-0.07,-0.06,-0.01
2021-05-16 16:09:09.252602,1621170549.252602,1.54,0.02,9.53,-0.05,-0.07,-0.01,-1.85,1.7,8.21,-0.06,-0.07,-0.0
2021-05-16 16:09:09.362171,1621170549.362172,1.51,0.03,9.51,-0.02,-0.06,-0.01,-1.85,1.73,8.17,-0.07,-0.05,0.0
2021-05-16 16:09:09.471792,1621170549.4717925,1.47,0.08,9.54,-0.04,-0.07,-0.01,-1.89,1.73,8.2,-0.07,-0.07,-0.0
2021-05-16 16:09:09.581323,1621170549.5813231,1.56,0.02,9.51,-0.04,-0.07,-0.01,-1.84,1.71,8.19,-0.07,-0.07,-0.0
2021-05-16 16:09:09.690875,1621170549.6908755,1.55,0.01,9.55,-0.04,-0.06,-0.02,-1.87,1.72,8.21,-0.06,-0.07,-0.01
2021-05-16 16:09:09.800733,1621170549.8007338,1.54,0.06,9.51,-0.03,-0.06,-0.02,-1.88,1.73,8.21,-0.07,-0.05,-0.0
2021-05-16 16:09:09.910344,1621170549.9103446,1.54,0.09,9.53,-0.04,-0.07,-0.02,-1.87,1.74,8.19,-0.07,-0.06,-0.0
2021-05-16 16:09:10.019764,1621170550.0197647,1.52,0.04,9.52,-0.04,-0.05,-0.01,-1.87,1.76,8.18,-0.07,-0.05,-0.0
2021-05-16 16:09:10.129190,1621170550.1291904,1.52,0.05,9.56,-0.03,-0.06,-0.01,-1.89,1.72,8.2,-0.07,-0.06,0.0
2021-05-16 16:09:10.239128,1621170550.2391286,1.51,0.04,9.56,-0.04,-0.05,-0.01,-1.89,1.72,8.21,-0.07,-0.06,-0.0
2021-05-16 16:09:10.348041,1621170550.3480415,1.51,0.07,9.54,-0.03,-0.07,-0.01,-1.88,1.74,8.2,-0.07,-0.07,-0.0
2021-05-16 16:09:10.457429,1621170550.457429,1.5,0.01,9.51,-0.03,-0.06,-0.02,-1.91,1.72,8.19,-0.07,-0.07,-0.01
2021-05-16 16:09:10.566996,1621170550.5669963,1.52,0.09,9.53,-0.03,-0.06,-0.01,-1.9,1.71,8.18,-0.07,-0.07,-0.0
2021-05-16 16:09:10.677203,1621170550.6772037,1.51,0.06,9.51,-0.04,-0.07,-0.0,-1.86,1.73,8.17,-0.08,-0.07,0.0
2021-05-16 16:09:10.787346,1621170550.7873461,1.53,0.07,9.54,-0.04,-0.07,-0.01,-1.86,1.71,8.2,-0.07,-0.07,-0.0
2021-05-16 16:09:10.896252,1621170550.8962529,1.51,0.06,9.53,-0.04,-0.06,-0.02,-1.89,1.7,8.2,-0.07,-0.07,-0.01
2021-05-16 16:09:11.005052,1621170551.005052,1.57,0.05,9.51,-0.04,-0.07,-0.01,-1.87,1.71,8.19,-0.08,-0.06,0.01
2021-05-16 16:09:11.115572,1621170551.1155722,1.53,0.06,9.59,-0.05,-0.08,-0.02,-1.9,1.72,8.22,-0.07,-0.07,0.01
2021-05-16 16:09:11.224927,1621170551.2249272,1.55,0.1,9.53,-0.04,-0.04,0.01,-1.86,1.75,8.2,-0.08,-0.07,0.0
2021-05-16 16:09:11.334700,1621170551.3347008,1.48,0.06,9.56,-0.05,-0.04,-0.01,-1.84,1.73,8.19,-0.08,-0.07,0.01
2021-05-16 16:09:11.444582,1621170551.4445827,1.53,-0.01,9.5,-0.02,-0.08,-0.03,-1.82,1.68,8.21,-0.08,-0.08,0.02
2021-05-16 16:09:11.553986,1621170551.5539863,1.52,0.09,9.49,-0.02,-0.06,-0.05,-1.85,1.69,8.18,-0.06,-0.06,-0.01
2021-05-16 16:09:11.663581,1621170551.6635816,1.44,0.07,9.54,-0.02,-0.05,-0.03,-1.85,1.71,8.19,-0.07,-0.06,-0.01
2021-05-16 16:09:11.773301,1621170551.7733018,1.51,0.05,9.52,-0.05,-0.07,-0.01,-1.81,1.71,8.18,-0.06,-0.07,-0.01
2021-05-16 16:09:11.882563,1621170551.8825636,1.54,0.15,9.54,-0.04,-0.06,-0.01,-1.85,1.77,8.21,-0.07,-0.06,-0.01
2021-05-16 16:09:11.992223,1621170551.9922233,1.45,0.03,9.54,-0.03,-0.06,-0.01,-1.88,1.71,8.2,-0.07,-0.07,-0.0
2021-05-16 16:09:12.101767,1621170552.1017675,1.52,0.05,9.51,-0.03,-0.05,0.02,-1.81,1.69,8.18,-0.07,-0.07,-0.0
2021-05-16 16:09:12.206842,1621170552.2068427,1.45,0.06,9.58,-0.04,-0.07,-0.03,-1.89,1.73,8.21,-0.06,-0.07,-0.01
2021-05-16 16:09:12.321216,1621170552.3212166,1.54,0.08,9.49,-0.03,-0.07,0.02,-1.82,1.75,8.17,-0.08,-0.08,0.01
2021-05-16 16:09:12.430786,1621170552.4307861,1.49,0.03,9.53,-0.05,-0.06,-0.0,-1.81,1.71,8.21,-0.07,-0.06,-0.0
2021-05-16 16:09:12.540051,1621170552.5400517,1.49,0.05,9.52,-0.03,-0.07,-0.02,-1.83,1.74,8.2,-0.06,-0.07,-0.0
2021-05-16 16:09:12.650014,1621170552.6500146,1.46,0.09,9.56,-0.03,-0.06,-0.03,-1.83,1.75,8.19,-0.06,-0.06,-0.01
2021-05-16 16:09:12.759302,1621170552.7593029,1.49,0.08,9.53,-0.04,-0.07,0.0,-1.82,1.73,8.2,-0.08,-0.07,0.01
2021-05-16 16:09:12.868934,1621170552.8689346,1.47,0.04,9.57,-0.04,-0.06,-0.01,-1.82,1.73,8.22,-0.07,-0.06,0.0
2021-05-16 16:09:12.978620,1621170552.9786205,1.5,0.08,9.51,-0.04,-0.07,-0.03,-1.82,1.75,8.21,-0.06,-0.08,-0.02
2021-05-16 16:09:13.088174,1621170553.0881746,1.5,0.07,9.56,-0.03,-0.06,-0.02,-1.79,1.74,8.2,-0.07,-0.07,-0.0
2021-05-16 16:09:13.197826,1621170553.1978261,1.5,0.06,9.53,-0.04,-0.06,-0.01,-1.76,1.73,8.21,-0.07,-0.08,0.01
2021-05-16 16:09:13.307355,1621170553.3073554,1.53,0.08,9.53,-0.04,-0.06,-0.02,-1.78,1.76,8.23,-0.06,-0.06,-0.0
2021-05-16 16:09:13.417224,1621170553.4172244,1.5,0.08,9.53,-0.03,-0.04,-0.03,-1.78,1.77,8.22,-0.07,-0.05,-0.03
2021-05-16 16:09:13.526446,1621170553.526446,1.48,0.09,9.56,-0.05,-0.06,-0.02,-1.79,1.75,8.21,-0.09,-0.06,-0.01
2021-05-16 16:09:13.636177,1621170553.636177,1.47,0.06,9.56,-0.04,-0.08,-0.02,-1.81,1.72,8.23,-0.09,-0.06,-0.0
2021-05-16 16:09:13.745638,1621170553.7456384,1.52,0.07,9.54,-0.05,-0.08,-0.04,-1.83,1.7,8.21,-0.07,-0.07,-0.02
2021-05-16 16:09:13.855473,1621170553.8554738,1.58,0.09,9.51,-0.04,-0.08,-0.01,-1.79,1.72,8.21,-0.08,-0.05,-0.01
2021-05-16 16:09:13.964852,1621170553.9648523,1.56,0.03,9.53,-0.04,-0.07,0.0,-1.83,1.69,8.22,-0.08,-0.06,0.01
2021-05-16 16:09:14.074246,1621170554.0742466,1.54,0.02,9.54,-0.03,-0.08,-0.01,-1.82,1.7,8.23,-0.07,-0.06,-0.01
2021-05-16 16:09:14.182278,1621170554.1822786,1.59,0.05,9.55,-0.04,-0.08,-0.01,-1.84,1.7,8.22,-0.07,-0.08,-0.0
2021-05-16 16:09:14.293204,1621170554.2932048,1.57,-0.01,9.52,-0.04,-0.07,-0.01,-1.84,1.68,8.22,-0.07,-0.07,0.0
2021-05-16 16:09:14.403308,1621170554.4033084,1.63,0.06,9.53,-0.04,-0.09,-0.01,-1.81,1.7,8.23,-0.07,-0.08,0.01
2021-05-16 16:09:14.512039,1621170554.5120397,1.61,-0.01,9.52,-0.04,-0.1,-0.02,-1.81,1.69,8.23,-0.07,-0.08,0.01
2021-05-16 16:09:14.620846,1621170554.6208465,1.72,0.03,9.53,-0.05,-0.08,-0.03,-1.78,1.73,8.23,-0.06,-0.1,0.01
2021-05-16 16:09:14.732366,1621170554.732366,1.84,0.06,9.45,-0.03,-0.06,0.09,-1.62,1.75,8.2,-0.09,-0.08,0.04
2021-05-16 16:09:14.841769,1621170554.8417697,1.59,-0.02,9.57,-0.03,-0.07,0.03,-1.69,1.65,8.26,-0.07,-0.06,0.01
2021-05-16 16:09:14.951231,1621170554.9512312,1.71,-0.09,9.65,-0.05,-0.16,-0.05,-1.76,1.67,8.33,-0.02,-0.1,-0.01
2021-05-16 16:09:15.060936,1621170555.0609367,1.82,0.09,9.44,-0.08,-0.15,-0.0,-1.61,1.79,8.24,-0.02,-0.1,0.02
2021-05-16 16:09:15.170820,1621170555.170821,1.92,-0.05,9.56,-0.0,-0.28,-0.09,-1.48,1.92,8.32,-0.0,-0.15,0.02
