human_time, computer_time, x_acc_1, y_acc_1, z_acc_1, x_gyro_1, y_gyro_1, z_gyro_1, x_acc_2, y_acc_2, z_acc_2, x_gyro_2, y_gyro_2, z_gyro_2
2021-05-09 16:22:10.377197, 1620566530.3771977, 3.31, 0.75, 9.14, -0.03, -0.04, -0.05, -0.16, 0.33, 8.66, -0.04, -0.07, -0.03
2021-05-09 16:22:10.486935, 1620566530.4869354, 3.29, 0.84, 9.12, -0.01, -0.04, -0.02, -0.15, 0.38, 8.65, -0.04, -0.06, 0.0
2021-05-09 16:22:10.596436, 1620566530.5964365, 3.27, 0.81, 9.09, -0.01, -0.05, 0.0, -0.11, 0.34, 8.63, -0.05, -0.07, 0.02
2021-05-09 16:22:10.706000, 1620566530.7060008, 3.25, 0.82, 9.14, -0.03, -0.05, -0.0, -0.13, 0.36, 8.66, -0.06, -0.07, 0.01
2021-05-09 16:22:10.815505, 1620566530.8155057, 3.27, 0.82, 9.12, -0.03, -0.05, 0.01, -0.12, 0.38, 8.64, -0.06, -0.07, 0.02
2021-05-09 16:22:10.925189, 1620566530.925189, 3.25, 0.81, 9.11, -0.04, -0.04, -0.01, -0.11, 0.35, 8.62, -0.07, -0.06, 0.0
2021-05-09 16:22:11.034743, 1620566531.0347433, 3.2, 0.78, 9.15, -0.04, -0.03, -0.02, -0.18, 0.33, 8.66, -0.07, -0.04, -0.01
2021-05-09 16:22:11.144364, 1620566531.1443646, 3.14, 0.79, 9.19, -0.05, -0.05, -0.03, -0.19, 0.35, 8.67, -0.07, -0.06, -0.01
2021-05-09 16:22:11.253913, 1620566531.2539134, 3.2, 0.78, 9.12, -0.04, -0.06, -0.03, -0.13, 0.36, 8.64, -0.07, -0.06, -0.01
2021-05-09 16:22:11.363485, 1620566531.3634853, 3.18, 0.78, 9.17, -0.04, -0.04, -0.02, -0.17, 0.35, 8.65, -0.06, -0.05, -0.01
